word,babylm_freq,babylm_log_freq
perfumer,4,1.6094379124341003
perfumery,17,2.8903717578961645
period,6960,8.848078421168667
periodicals,50,3.9318256327243257
periods,784,6.665683717782408
peripherals,19,2.995732273553991
periscope,270,5.602118820879701
periwinkles,12,2.5649493574615367
perjury,103,4.6443908991413725
perkins,367,5.908082938168931
permanence,29,3.4011973816621555
permanency,6,1.9459101490553132
permission,2303,7.742402021815782
permissions,40,3.713572066704308
permutation,9,2.302585092994046
permutations,18,2.9444389791664403
perpetrators,63,4.1588830833596715
persecution,234,5.459585514144159
persecutions,61,4.127134385045092
perseus,347,5.8522024797744745
perseverance,201,5.308267697401205
persians,325,5.786897381366708
persistence,116,4.762173934797756
person,23420,10.0613883347884
personages,66,4.204692619390966
personalities,268,5.594711379601839
personification,75,4.330733340286331
personnel,735,6.601230118728877
persons,2312,7.746300662231439
perspectives,41,3.7376696182833684
persuasion,215,5.375278407684165
persuasions,50,3.9318256327243257
perversion,33,3.5263605246161616
pessimism,28,3.367295829986474
pesticide,58,4.07753744390572
pesticides,75,4.330733340286331
pestilence,100,4.61512051684126
pests,149,5.0106352940962555
petals,377,5.934894195619588
pete,2160,7.6783263565068856
petioles,2,1.0986122886681098
petipa,33,3.5263605246161616
petrochemical,27,3.332204510175204
petrochemicals,7,2.0794415416798357
petrography,2,1.0986122886681098
petroleum,295,5.69035945432406
petrology,5,1.791759469228055
petticoat,154,5.043425116919247
pews,40,3.713572066704308
pewter,89,4.499809670330265
pfa,18,2.9444389791664403
pfeiffer,36,3.6109179126442243
ph,408,6.013715156042802
phalanges,17,2.8903717578961645
phantom,429,6.063785208687608
pharaohs,131,4.882801922586371
pharmaceuticals,54,4.007333185232471
pharmacies,31,3.4657359027997265
pharmacist,65,4.189654742026425
pharmacists,20,3.044522437723423
pharmacology,38,3.6635616461296463
pharmacy,149,5.0106352940962555
pharynx,37,3.6375861597263857
phenomenon,416,6.0330862217988015
phenotype,14,2.70805020110221
philanthropic,50,3.9318256327243257
philanthropists,13,2.6390573296152584
philanthropy,66,4.204692619390966
phillies,107,4.68213122712422
philology,47,3.871201010907891
philosophers,276,5.6240175061873385
philosophies,59,4.0943445622221
philosophy,1379,7.22983877815125
phlegm,29,3.4011973816621555
phobias,45,3.828641396489095
phonemes,17,2.8903717578961645
phonetics,30,3.4339872044851463
phonograms,2,1.0986122886681098
phonology,44,3.8066624897703196
phonons,3,1.3862943611198906
phosphates,26,3.295836866004329
phospholipid,10,2.3978952727983707
phospholipids,6,1.9459101490553132
photobooks,1,0.6931471805599453
photocopiers,3,1.3862943611198906
photographers,150,5.017279836814924
photographic,171,5.147494476813453
photography,478,6.171700597410915
photojournalism,13,2.6390573296152584
photojournalist,36,3.6109179126442243
photonics,11,2.4849066497880004
photons,110,4.709530201312334
photos,1238,7.122059881629142
photosynthesis,133,4.897839799950911
photovoltaics,16,2.833213344056216
php,32,3.4965075614664802
phylogenetics,8,2.1972245773362196
physic,67,4.219507705176107
physicality,11,2.4849066497880004
physician,790,6.673297967767654
physicists,160,5.081404364984463
physiological,105,4.663439094112067
physiology,291,5.676753802268282
physiotherapy,36,3.6109179126442243
physique,100,4.61512051684126
phytopathology,3,1.3862943611198906
pia,265,5.583496308781699
pianists,38,3.6635616461296463
pianos,115,4.7535901911063645
piazzas,20,3.044522437723423
pickup,293,5.683579767338681
pictographs,10,2.3978952727983707
pictorial,61,4.127134385045092
picts,97,4.584967478670572
pie,4732,8.462314529906248
pier,609,6.413458957167357
piero,68,4.23410650459726
piers,186,5.231108616854587
pies,834,6.727431724850855
pieter,60,4.110873864173311
piety,154,5.043425116919247
pigeons,524,6.263398262591624
piggery,1,0.6931471805599453
piggy,2073,7.637234388789473
pigmentation,18,2.9444389791664403
pilates,23,3.1780538303479458
pilgrimage,534,6.282266746896006
pilgrimages,34,3.5553480614894135
pillars,366,5.905361848054571
pillboxes,27,3.332204510175204
pills,861,6.759255270663693
pineapple,758,6.63200177739563
pineapples,106,4.672828834461906
pinocchio,238,5.476463551931511
pints,161,5.087596335232384
pions,3,1.3862943611198906
pipelines,32,3.4965075614664802
piper,529,6.272877006546167
pipers,25,3.258096538021482
piracy,190,5.25227342804663
pisces,50,3.9318256327243257
pistachios,15,2.772588722239781
pistol,1152,7.050122520269059
pistols,593,6.386879319362645
pistons,150,5.017279836814924
pitcher,2764,7.9247959139564355
pitchers,287,5.662960480135946
pitfalls,60,4.110873864173311
pitts,60,4.110873864173311
piura,3,1.3862943611198906
pixies,58,4.07753744390572
pizzas,212,5.3612921657094255
placement,169,5.135798437050262
placements,43,3.784189633918261
plagiarism,27,3.332204510175204
plainfield,49,3.912023005428146
plainness,23,3.1780538303479458
plaintiff,295,5.69035945432406
planet,3354,8.118207049405783
planetarium,78,4.3694478524670215
planetesimals,9,2.302585092994046
planets,1006,6.914730892718563
planner,102,4.634728988229636
planners,72,4.290459441148391
plantation,584,6.371611847231857
plantations,263,5.575949103146316
planters,85,4.454347296253507
plaque,148,5.003946305945459
plaques,46,3.8501476017100584
plasmids,22,3.1354942159291497
plasterers,7,2.0794415416798357
plasticity,7,2.0794415416798357
plastics,143,4.969813299576001
plateau,479,6.173786103901937
plateaus,37,3.6375861597263857
platelets,44,3.8066624897703196
platform,2272,7.728855823852543
platforms,397,5.986452005284438
platonism,5,1.791759469228055
platoons,19,2.995732273553991
platypuses,9,2.302585092994046
plautus,29,3.4011973816621555
players,4305,8.367764677924308
playfulness,25,3.258096538021482
playground,865,6.763884908562435
playgrounds,44,3.8066624897703196
playlist,30,3.4339872044851463
playoff,134,4.90527477843843
playoffs,281,5.641907070938114
playstation,689,6.536691597591305
playwright,286,5.659482215759621
playwrights,35,3.58351893845611
plea,412,6.023447592961033
pleadings,35,3.58351893845611
pleas,67,4.219507705176107
pleasures,484,6.184148890937483
pleiades,53,3.9889840465642745
pliocene,39,3.6888794541139363
plotters,87,4.477336814478207
plovers,17,2.8903717578961645
plowshares,3,1.3862943611198906
plugins,11,2.4849066497880004
plumage,165,5.111987788356544
plumbers,46,3.8501476017100584
plums,788,6.670766320845874
pluralism,19,2.995732273553991
plutonism,1,0.6931471805599453
plywood,41,3.7376696182833684
poachers,99,4.605170185988092
poems,1015,6.923628628138427
poetry,1716,7.448333860897476
poets,622,6.434546518787453
pogroms,17,2.8903717578961645
poker,504,6.22455842927536
pokhara,17,2.8903717578961645
poky,38,3.6635616461296463
polarity,37,3.6375861597263857
polarization,49,3.912023005428146
polearms,3,1.3862943611198906
polemicist,3,1.3862943611198906
policemen,548,6.3080984415095305
policies,1027,6.93537044601511
policy,3778,8.237214703349489
policymakers,10,2.3978952727983707
polio,114,4.74493212836325
politeness,264,5.579729825986222
politicians,690,6.53813982376767
politicization,3,1.3862943611198906
pollen,241,5.488937726156687
pollination,49,3.912023005428146
pollutants,66,4.204692619390966
pollution,606,6.408528791059498
polonium,17,2.8903717578961645
polyclinics,1,0.6931471805599453
polyester,54,4.007333185232471
polyglot,18,2.9444389791664403
polygyny,5,1.791759469228055
polymer,92,4.532599493153256
polymers,75,4.330733340286331
polymorphism,44,3.8066624897703196
polynesians,14,2.70805020110221
polynices,9,2.302585092994046
polynomials,18,2.9444389791664403
polyphony,5,1.791759469228055
polypropylene,11,2.4849066497880004
polyps,49,3.912023005428146
polytheism,24,3.2188758248682006
polyurethane,19,2.995732273553991
pomegranates,50,3.9318256327243257
pompeii,109,4.700480365792417
ponca,6,1.9459101490553132
poncho,34,3.5553480614894135
pondicherry,20,3.044522437723423
ponies,920,6.825460036255307
pons,25,3.258096538021482
pony,2962,7.993957547573565
pooh,3241,8.08394570229562
poole,161,5.087596335232384
poorhouses,5,1.791759469228055
popes,102,4.634728988229636
popeye,286,5.659482215759621
poplars,61,4.127134385045092
populace,118,4.77912349311153
popularity,836,6.729824070489475
popularization,10,2.3978952727983707
population,9098,9.11591979635669
populations,482,6.180016653652572
populism,13,2.6390573296152584
porcelains,3,1.3862943611198906
porches,54,4.007333185232471
porifera,7,2.0794415416798357
porno,62,4.143134726391533
pornography,228,5.43372200355424
porphyry,5,1.791759469228055
portadown,5,1.791759469228055
portage,94,4.553876891600541
portages,16,2.833213344056216
portals,80,4.394449154672439
portfolios,24,3.2188758248682006
portholes,38,3.6635616461296463
portia,166,5.117993812416755
portico,57,4.060443010546419
portraits,343,5.840641657373398
portrayal,159,5.075173815233827
poseidon,114,4.74493212836325
positrons,5,1.791759469228055
possession,2268,7.727094484779841
possessions,496,6.208590026096629
possessiveness,3,1.3862943611198906
possibilities,506,6.2285110035911835
possibility,1718,7.449498005382849
possums,33,3.5263605246161616
postage,207,5.337538079701318
postcards,158,5.0689042022202315
poster,517,6.249975242259483
posterity,73,4.30406509320417
posters,321,5.7745515455444085
postgraduate,81,4.406719247264253
postgraduates,6,1.9459101490553132
postings,9,2.302585092994046
postmaster,110,4.709530201312334
postmenopausal,3,1.3862943611198906
postponement,31,3.4657359027997265
potatoes,2497,7.823245690685523
potential,1376,7.227662498728654
potentials,40,3.713572066704308
potions,64,4.174387269895637
pottery,343,5.840641657373398
poultry,244,5.501258210544727
poverty,1062,6.968850378341948
powerlifter,8,2.1972245773362196
pows,18,2.9444389791664403
practicality,12,2.5649493574615367
practitioner,100,4.61512051684126
practitioners,74,4.31748811353631
pragmatism,13,2.6390573296152584
prairies,140,4.948759890378168
prams,61,4.127134385045092
prayer,2161,7.6787889981991535
prayers,1501,7.31455283232408
preachers,99,4.605170185988092
precaution,371,5.918893854273146
precautions,242,5.493061443340548
precedents,24,3.2188758248682006
preceptor,20,3.044522437723423
precepts,69,4.248495242049359
precipitation,432,6.07073772800249
precision,328,5.796057750765372
predation,43,3.784189633918261
predator,334,5.814130531825066
predators,601,6.400257445308821
predecessors,111,4.718498871295094
predestination,19,2.995732273553991
predictability,9,2.302585092994046
prediction,249,5.521460917862246
predictions,181,5.204006687076795
prefectures,161,5.087596335232384
preference,358,5.883322388488279
preferences,101,4.624972813284271
pregnancy,535,6.284134161070802
prelates,8,2.1972245773362196
preliminaries,59,4.0943445622221
premolars,6,1.9459101490553132
prentice,139,4.941642422609304
preparation,1010,6.918695219020472
preparations,1071,6.977281341630747
preposition,29,3.4011973816621555
prepositions,36,3.6109179126442243
prequels,6,1.9459101490553132
prerogatives,11,2.4849066497880004
presbyterians,23,3.1780538303479458
presbyteries,21,3.091042453358316
preschoolers,17,2.8903717578961645
preschools,7,2.0794415416798357
prescription,428,6.061456918928017
presence,3537,8.17131687471973
presentation,658,6.490723534502507
presentations,130,4.875197323201151
presenters,62,4.143134726391533
presentment,14,2.70805020110221
preservatives,18,2.9444389791664403
preserver,79,4.382026634673881
presidency,735,6.601230118728877
presidents,581,6.366470447731438
pressmen,2,1.0986122886681098
prestige,208,5.342334251964811
preteens,5,1.791759469228055
pretenders,31,3.4657359027997265
preterm,3,1.3862943611198906
prevalence,41,3.7376696182833684
priestess,70,4.2626798770413155
priests,943,6.8501261661455
primaries,186,5.231108616854587
primates,114,4.74493212836325
primatology,7,2.0794415416798357
primer,56,4.04305126783455
primers,11,2.4849066497880004
primitivism,9,2.302585092994046
primroses,96,4.574710978503383
princes,552,6.315358001522335
princesses,248,5.517452896464707
principalities,35,3.58351893845611
principals,65,4.189654742026425
principle,1298,7.1693500166706
principles,918,6.823286122355687
printemps,4,1.6094379124341003
printer,423,6.049733455231958
printers,212,5.3612921657094255
printmaker,21,3.091042453358316
priories,4,1.6094379124341003
priorities,219,5.393627546352362
priority,607,6.410174881966167
priors,32,3.4965075614664802
prisms,14,2.70805020110221
prison,4861,8.48920515487607
prisoners,3218,8.076826031298808
prisons,336,5.820082930352362
prithvi,59,4.0943445622221
privacy,638,6.459904454377535
privateers,67,4.219507705176107
privates,64,4.174387269895637
privatisation,46,3.8501476017100584
privatization,120,4.795790545596741
probability,629,6.4457198193855785
probation,289,5.66988092298052
probity,19,2.995732273553991
problems,7347,8.902183446335016
procedure,972,6.880384082186005
procedures,560,6.329720905522696
proceedings,531,6.2766434893416445
procession,836,6.729824070489475
processions,76,4.343805421853684
processor,233,5.455321115357702
processors,117,4.770684624465665
proclamations,28,3.367295829986474
procreation,10,2.3978952727983707
procurement,27,3.332204510175204
prodigality,9,2.302585092994046
prodigy,143,4.969813299576001
producers,557,6.324358962381311
product,1931,7.566311014772463
production,3415,8.13622555490846
productions,749,6.620073206530356
productivity,200,5.303304908059076
products,1893,7.546446273746024
profanity,96,4.574710978503383
professionalism,30,3.4339872044851463
professionals,395,5.981414211254481
professions,100,4.61512051684126
professors,258,5.556828061699537
professorships,6,1.9459101490553132
proficiency,62,4.143134726391533
profitability,44,3.8066624897703196
profundity,8,2.1972245773362196
profuse,48,3.8918202981106265
progenitor,21,3.091042453358316
progesterone,26,3.295836866004329
programmer,117,4.770684624465665
programmers,83,4.430816798843313
progression,95,4.564348191467836
progressions,6,1.9459101490553132
progressivism,6,1.9459101490553132
prohibition,258,5.556828061699537
prohibitions,16,2.833213344056216
projectiles,58,4.07753744390572
projection,227,5.429345628954441
projections,150,5.017279836814924
projector,140,4.948759890378168
projectors,39,3.6888794541139363
prokaryotes,33,3.5263605246161616
proliferation,40,3.713572066704308
prolific,100,4.61512051684126
prom,269,5.598421958998375
prominence,122,4.812184355372417
promoter,92,4.532599493153256
promoters,27,3.332204510175204
promotion,933,6.839476438228843
promotions,154,5.043425116919247
pronunciation,531,6.2766434893416445
pronunciations,25,3.258096538021482
propaganda,281,5.641907070938114
propagation,36,3.6109179126442243
propane,52,3.970291913552122
propellants,9,2.302585092994046
propellers,195,5.278114659230517
properties,1220,7.107425474110705
property,3761,8.232706009860976
prophecies,125,4.836281906951478
prophecy,405,6.0063531596017325
prophet,739,6.606650186198215
prophethood,9,2.302585092994046
prophets,257,5.552959584921617
prophylaxis,9,2.302585092994046
proponent,18,2.9444389791664403
proponents,12,2.5649493574615367
proportionality,20,3.044522437723423
proposal,1139,7.038783541388542
proposals,599,6.396929655216146
proprietor,225,5.420534999272286
propriety,122,4.812184355372417
proprioception,4,1.6094379124341003
propulsion,98,4.59511985013459
propylene,10,2.3978952727983707
pros,111,4.718498871295094
prosecution,368,5.910796644040527
prosecutions,50,3.9318256327243257
prosecutor,326,5.7899601708972535
prosecutors,76,4.343805421853684
proses,1,0.6931471805599453
prosody,94,4.553876891600541
prospectors,34,3.5553480614894135
prospectus,45,3.828641396489095
prosperity,479,6.173786103901937
