word1,word2,freq_w1_w2,freq_w2_w1,pos1,pos2,example_sentence
dim,indistinct,2,0,VERB,ADJ,The lamp had illuminated both parties alike; but now the electric beam dazzled the eyes of the Bulgarians while leaving their assailants dim and indistinct.
dim,inexpressible,1,0,ADJ,ADJ,To him they were dim and inexpressible; he only felt a wild rage at being restrained and made a captive and a hot desire to be off.
dim,inscrutable,1,0,NOUN,ADJ,"Mr. Sanderson admits that he is unable to account for the total absence of their remains in the jungle, and so gives us leave to share for once in an Orient mystery, dim and inscrutable."
dim,low,1,1,ADJ,ADJ,"It was dim and low, though it seemed high, and the naked brown rafters were studded with wasps' nests; and the rain beat on the shingles overhead."
dim,misty,1,0,NOUN,NOUN,"And the boy, kneeling by the invalid's couch, felt his eyes growing dim and misty again at the sound of the weak young voice lingering so lovingly over his name."
dim,obscure,0,1,NOUN,ADJ,Let him in his hut obscure and dim
dim,shaded,1,0,NOUN,ADJ,"Coming to the top of a little hill they saw lights below, dim and shaded lights, but many of them."
dim,shadowy,1,0,ADJ,NOUN,"Back at one end were some broken grapevine crates, and it was dim and shadowy there, so he called out."
dim,silent,1,0,NOUN,ADJ,They went up the steps of Oxford and The Duke led the way down the dim and silent corridor to the telephone booth.
dim,still,0,1,ADV,ADJ,It was still and dim in the thicket except for the ceaseless murmur of the trees.
dim,threatening,1,0,NOUN,ADJ,Space about them stretched off dim and threatening.
dim,unreal,1,0,ADJ,ADJ,"The sun was dropping lower and lower; it shone like a flaming, bloody ball close to the horizon, and its slanting rays blinded his eyes until the woods about him seemed dim and unreal."
dim,vague,0,1,ADJ,ADJ,"Then something shaped itself, vague and dim behind a thicket."
dim,wavering,1,0,ADJ,VERB,"There were few street lights, and such as there were were dim and wavering in the mist and falling rain."
dime,nickel,1,0,NOUN,NOUN,[moves yellow wand over dime and nickel; they don't stick]
dime,tenth,2,0,NOUN,ADJ,"The seventh, that the dime and tenth part of the possessions should be given to the church."
dimes,nickels,0,1,NOUN,NOUN,"And on the side, he set up a patriotic organization that collected nickels and dimes from the poor Chinese in the States to print anti-Japanese propaganda."
diminishing,reducing,1,0,NOUN,VERB,"It's alright for some to be able to buy private health care, and then the rest of us can have a diminishing and reducing National Health Service both in Nottinghamshire and throughout the rest of the country."
diminutive,fleshless,1,0,ADJ,NOUN,"Besides being diminutive and fleshless, his features were very small and very, very sharp."
diminutive,gracile,2,0,ADJ,ADJ,"Most species of ""Australopithecus"" were diminutive and gracile, usually standing between 1.2 and 1.4 m tall (approx."
diminutive,portly,0,2,ADV,ADJ,"She called me ""portly and diminutive."""
diminutive,tall,0,1,ADJ,ADJ,"""There's Mosher, now,"" exclaimed Silvey, as a tall and diminutive figure made their way down the railroad embankment."
dimly,slowly,0,1,ADV,ADV,"Slowly and dimly her waking senses crept back to her; but though she heard and saw and understood, she could neither stir nor speak."
dimmed,hot,0,1,ADJ,VERB,"And now his head began to swim, and his eyes grew hot and dimmed, and there was a sound in his ears as of waters that rushed in and overwhelmed him."
dimmer,dimmer,7,0,NOUN,NOUN,"Instead, however, of setting the other wood on fire, they only grew dimmer and dimmer themselves; and he said to himself, ""I knew they would not burn."""
dimmer,fainter,0,1,NOUN,NOUN,"""Just above yon sandy bar, As the day grows fainter and dimmer, Lonely and lovely, a single star Lights the air with a dusky glimmer."
dimms,processors,0,1,NOUN,NOUN,"Furthermore, typical data center limit temperatures have been estimated to be 85°C for processors and DIMMs, while disk drives can usually work in stricter conditions, at a maximum of 45°C."
dimpled,plump,0,1,NOUN,ADJ,"If it happened that his grasp of Fatty’s plump and dimpled paw was enough closer to make the owner give a faint squawk of surprise and pain, it did not seem that Ernest was conscious of it."
dimpled,sweet,1,0,ADJ,ADJ,"This is the baby, all dimpled and sweet, How soft his wee hands and his chubby pink feet!"
dimpled,white,1,0,ADJ,ADJ,"Dear little bare feet, Dimpled and white, In your long nightgown Wrapped for the night."
din,noise,0,1,NOUN,VERB,"At last things came to a sad pass, which led to great stir in the fair, so that all was noise and din, and law was set at naught."
dine,land,0,1,VERB,NOUN,"""Here is a beautiful grove, and we will land and dine."
dine,stay,0,1,VERB,NOUN,"""Well, stay and dine,"" said Jack."
diners,restaurants,0,1,NOUN,NOUN,Pancakes are also served at restaurants and diners.
dingoes,rabbits,1,0,NOUN,NOUN,The fences stopped dingoes and rabbits too.
dingos,goats,1,0,NOUN,NOUN,"They are usually images of children or animals, such as dingos and goats, but she is best known for her depictions of """" (spirits)."
dings,nicks,1,0,NOUN,NOUN,"Reflected in the care he used to maintain his cutlery, there's dings and nicks and dull edges."
dingy,dull,2,0,ADJ,ADJ,For Mulberry Court was dingy and dull.
dingy,long,0,2,ADJ,ADJ,Shearing off their long and dingy fleeces had made such a difference in their looks!
dingy,mean,1,0,ADJ,VERB,"""Our working populations, crushed into dingy and mean streets with no assurance ... that they would not be deprived of their daily bread by ill health ... or trade fluctuations, were becoming sullen with discontent."""
dining,lodging,0,1,VERB,VERB,Plus lodging and dining for 300 personnel.
dining,sitting,1,0,NOUN,VERB,We battles on in dining and sitting rooms.
dining,wining,0,5,NOUN,NOUN,For wining and dining.
dinner,drinks,2,0,NOUN,NOUN,"In December 2008, reports were published of a woman who sent semi-coherent emails while sleepwalking, including one inviting a friend around for dinner and drinks."
dinner,food,3,2,NOUN,NOUN,"Missus j. and, fc discuss seating for dinner and food in other part of, apartment]"
dinner,games,1,0,NOUN,NOUN,To-day we are to have four Calcutta Missionary ladies for dinner and games.
dinner,lunch,0,4,NOUN,NOUN,Potatoes at lunch and dinner.
dinner,movies,1,0,NOUN,NOUN,Would we still go out to dinner and movies?
dinner,playtime,1,0,NOUN,NOUN,[dinner and playtime]
dinner,rosie,0,1,NOUN,NOUN,[laugh] ha he its not rosie and dinner →
dinner,stuff,1,0,NOUN,NOUN,so um he plays in the kitchen with me while I'm um making dinner and stuff.
dinner,supper,3,0,NOUN,NOUN,Then we have ale for dinner and supper.
dinner,tea,1,1,NOUN,NOUN,"Mornings for breakfast, midday for lunch, afternoons for tea, sometimes between tea and dinner, then for a movie or a play after dinner."
dinner,theatre,1,0,NOUN,NOUN,Dinner and theatre were one whirl of pleasure to the boy.
dinners,luncheons,0,1,NOUN,NOUN,"She reads the fashion magazines when they arrive, and the newspaper bits of arranging a table, cooking odd dishes, giving luncheons and dinners."
dinners,lunches,0,1,NOUN,NOUN,We could have lunches and dinners and go to Spiders.
dinosaur,hippo,0,1,NOUN,VERB,[baby dino voice still squealing in background Chi is riding hippo and dinosaur around on floor]
dinosaur,lion,1,0,NOUN,NOUN,[has dinosaur and lion fight]
dinosaur,mouse,0,1,NOUN,NOUN,okay then maybe we can play mouse and dinosaur again.
dinosaurs,humans,0,1,NOUN,NOUN,Humans and dinosaurs sharing the same thoughts and desires
dinosaurs,monsters,1,0,NOUN,NOUN,and you'll even get to see dinosaurs and monsters!
dinosaurs,pterosaurs,1,1,NOUN,NOUN,"The ancestors of crocodiles, and the ancestors of pterosaurs and dinosaurs, were the most important archosaurs of this epoch."
dinosaurs,scenery,1,0,NOUN,NOUN,[MOT has dinosaurs and scenery]
dinosaurs,transformers,1,0,NOUN,NOUN,I like dinosaurs and transformers and...
dioceses,parishes,1,0,NOUN,NOUN,There will therefore be no further experimental schemes in dioceses and parishes whereby children are admitted to communion before confirmation.
dioramas,reconstructions,0,1,NOUN,NOUN,"The fourth floor exhibit is called ""Glimpses of Medical History"", with reconstructions and dioramas of the history of medicine."
diouht,sisiarl,1,0,VERB,VERB,We are not DIOUHT and sisiarl
dip,swerve,0,1,VERB,NOUN,"♪ I swerve and dip, watch me"
diplomacy,discretion,0,1,NOUN,NOUN,Discretion and diplomacy often availed where hard and fast rules failed with Blue Bonnet.
diplomacy,politics,0,2,NOUN,NOUN,"However, women were not much in politics and diplomacy."
diplomacy,tact,0,1,NOUN,NOUN,"He had acted with tact and diplomacy, and would soon be back again."
diplomacy,treaties,0,1,NOUN,NOUN,"At that time, it was also used for treaties and diplomacy."
diplomas,farewells,1,0,NOUN,NOUN,"This book tells of another year of glad college life, bringing the girls to the days of diplomas and farewells, and introducing new friends to complicate old friendships."
diplomas,jobs,1,0,NOUN,NOUN,The rest ofya might get diplomas and jobs when ya get back on the outside.
diplomat,economist,0,1,NOUN,NOUN,"His grandchildren included John Foster Dulles, who also became a U.S. Secretary of State, Allen Welsh Dulles, a Director of Central Intelligence, and Eleanor Lansing Dulles, economist and diplomat."
diplomat,interpreter,0,1,NOUN,NOUN,Parker also served as interpreter and diplomat for Seneca chiefs.
diplomatic,military,0,2,ADJ,ADJ,An unusual flurry of top secret military and diplomatic activity over the weekend has Washington guessing today that a major move in American foreign policy may be imminent.
diplomatic,political,2,5,ADJ,ADJ,Matthias Laurenz Gräff organizes the non-partisan political and diplomatic platform Dialog
diplomatic,religious,1,0,ADJ,ADJ,"Cromwell had his own motives diplomatic and religious, for pushing Henry towards a German bride."
diplomatic,trade,0,1,NOUN,ADJ,It also sent tribute to Egypt at times and maintained trade and diplomatic connections with Cyprus (then called Alashiya).
diplomatic,trading,2,0,ADJ,NOUN,It had diplomatic and trading links with the Romans after Julius Caesar's expeditions in 55 and 54 BC.
diplomatically,militarily,0,1,ADV,ADV,"Don John advanced the causes of the Spanish Crown militarily and diplomatically at Naples, Sicily, Catalonia, the Netherlands, Portugal, Dunkirk and other fronts."
diplomats,generals,0,1,NOUN,NOUN,"She had thought it would be quite easy for Father to secure the signatures of generals and diplomats, but in his next letter he did not even refer to her request."
diplomats,leaders,1,0,NOUN,NOUN,"They are sent from their home country, to meet with and talk to diplomats and leaders of foreign countries."
diplomats,politicians,0,1,NOUN,NOUN,It's all politicians and diplomats.
diplomats,scientists,0,1,NOUN,NOUN,This is not a natural boundary but is a convention used by scientists and diplomats.
dipped,dipped,2,0,VERB,VERB,The plane dipped and dipped and then she came down in a parachute
dipped,ducked,0,1,VERB,VERB,Thunderbolts ducked and dipped but went roaring on.
dipped,tilted,0,2,VERB,VERB,"As Guy grasped the upturned edge, the skylight tilted and dipped."
dipping,diving,1,0,VERB,NOUN,Sails shone against the moving water; gulls were dipping and diving; a flock of wild-ducks with glossy black heads swam a little away out from the shore.
dipping,lifting,0,2,NOUN,NOUN,"Then the plane commenced to tip, first one wing and then the other lifting and dipping, the ailerons clapping as Ernest changed them."
dipping,springing,1,0,VERB,NOUN,"Now all is cast loose, and the red sail is drawn up the mast and set puffing, and the ship goes out, dipping and springing, into the deep."
